"Elapsed time","Datetime","Magnetic field"
3780.378971,"2021-07-12 20:20:45.861364",-51.713
3780.922677,"2021-07-12 20:20:46.405070",-51.71
3781.466552,"2021-07-12 20:20:46.948945",-51.708
3782.009683,"2021-07-12 20:20:47.492076",-51.704
3782.553995,"2021-07-12 20:20:48.036388",-51.704
3783.092979,"2021-07-12 20:20:48.575372",-51.705
3783.620643,"2021-07-12 20:20:49.103036",-51.706
3784.152656,"2021-07-12 20:20:49.635049",-51.705
3784.692189,"2021-07-12 20:20:50.174582",-51.704
3785.223564,"2021-07-12 20:20:50.705957",-51.705
3785.767985,"2021-07-12 20:20:51.250378",-51.706
3786.307478,"2021-07-12 20:20:51.789871",-51.704
3786.839672,"2021-07-12 20:20:52.322065",-51.705
3787.383546,"2021-07-12 20:20:52.865939",-51.704
3787.922913,"2021-07-12 20:20:53.405306",-51.698
3788.455026,"2021-07-12 20:20:53.937419",-51.686
3788.997786,"2021-07-12 20:20:54.480179",-51.665
3789.539052,"2021-07-12 20:20:55.021445",-51.632
3790.082284,"2021-07-12 20:20:55.564677",-51.582
3790.613349,"2021-07-12 20:20:56.095742",-51.513
3791.154183,"2021-07-12 20:20:56.636576",-51.421
3791.685763,"2021-07-12 20:20:57.168156",-51.329
3792.225109,"2021-07-12 20:20:57.707502",-51.25
3792.753072,"2021-07-12 20:20:58.235465",-51.177
3793.285108,"2021-07-12 20:20:58.767501",-51.116
3793.828786,"2021-07-12 20:20:59.311179",-51.059
3794.369179,"2021-07-12 20:20:59.851572",-51.012
3794.900523,"2021-07-12 20:21:00.382916",-50.963
3795.444399,"2021-07-12 20:21:00.926792",-50.93
3795.988168,"2021-07-12 20:21:01.470561",-50.9
3796.531876,"2021-07-12 20:21:02.014269",-50.874
3797.075744,"2021-07-12 20:21:02.558137",-50.852
3797.619427,"2021-07-12 20:21:03.101820",-50.832
3798.161012,"2021-07-12 20:21:03.643405",-50.817
3798.706544,"2021-07-12 20:21:04.188937",-50.799
3799.247867,"2021-07-12 20:21:04.730260",-50.788
3799.7945,"2021-07-12 20:21:05.276893",-50.771
3800.338225,"2021-07-12 20:21:05.820618",-50.761
3800.882351,"2021-07-12 20:21:06.364744",-50.747
3801.423788,"2021-07-12 20:21:06.906181",-50.735
3801.96986,"2021-07-12 20:21:07.452253",-50.726
3802.509656,"2021-07-12 20:21:07.992049",-50.718
3803.037036,"2021-07-12 20:21:08.519429",-50.714
3803.566719,"2021-07-12 20:21:09.049112",-50.708
3804.112774,"2021-07-12 20:21:09.595167",-50.7
3804.656114,"2021-07-12 20:21:10.138507",-50.697
3805.200451,"2021-07-12 20:21:10.682844",-50.693
3805.741988,"2021-07-12 20:21:11.224381",-50.692
3806.285794,"2021-07-12 20:21:11.768187",-50.691
3806.832036,"2021-07-12 20:21:12.314429",-50.688
3807.375941,"2021-07-12 20:21:12.858334",-50.686
3807.918924,"2021-07-12 20:21:13.401317",-50.685
3808.463461,"2021-07-12 20:21:13.945854",-50.684
3809.002931,"2021-07-12 20:21:14.485324",-50.683
3809.53494,"2021-07-12 20:21:15.017333",-50.657
3810.07879,"2021-07-12 20:21:15.561183",-50.559
3810.619706,"2021-07-12 20:21:16.102099",-49.235
3811.166367,"2021-07-12 20:21:16.648760",-47.92
3811.708289,"2021-07-12 20:21:17.190682",-46.699
3812.254016,"2021-07-12 20:21:17.736409",-45.356
3812.797682,"2021-07-12 20:21:18.280075",-42.635
3813.336774,"2021-07-12 20:21:18.819167",-42.61
3813.868972,"2021-07-12 20:21:19.351365",-42.579
3814.408994,"2021-07-12 20:21:19.891387",-42.547
3814.938887,"2021-07-12 20:21:20.421280",-42.523
3815.484605,"2021-07-12 20:21:20.966998",-42.502
3816.024773,"2021-07-12 20:21:21.507166",-42.482
3816.556222,"2021-07-12 20:21:22.038615",-42.468
3817.097768,"2021-07-12 20:21:22.580161",-42.454
3817.643664,"2021-07-12 20:21:23.126057",-42.441
3818.187563,"2021-07-12 20:21:23.669956",-42.427
3818.727577,"2021-07-12 20:21:24.209970",-42.417
3819.258187,"2021-07-12 20:21:24.740580",-42.407
3819.802286,"2021-07-12 20:21:25.284679",-42.392
3820.341998,"2021-07-12 20:21:25.824391",-42.385
3820.885352,"2021-07-12 20:21:26.367745",-42.381
3821.417206,"2021-07-12 20:21:26.899599",-42.378
3821.961212,"2021-07-12 20:21:27.443605",-42.376
3822.501802,"2021-07-12 20:21:27.984195",-42.371
3823.043866,"2021-07-12 20:21:28.526259",-42.365
3823.576577,"2021-07-12 20:21:29.058970",-42.362
3824.118606,"2021-07-12 20:21:29.600999",-42.361
3824.660089,"2021-07-12 20:21:30.142482",-42.359
3825.206018,"2021-07-12 20:21:30.688411",-42.357
3825.752047,"2021-07-12 20:21:31.234440",-42.357
3826.29581,"2021-07-12 20:21:31.778203",-42.356
3826.836509,"2021-07-12 20:21:32.318902",-42.353
3827.366638,"2021-07-12 20:21:32.849031",-42.354
3827.906535,"2021-07-12 20:21:33.388928",-42.351
3828.437125,"2021-07-12 20:21:33.919518",-42.35
3828.98401,"2021-07-12 20:21:34.466403",-42.349
3829.52432,"2021-07-12 20:21:35.006713",-42.348
3830.068626,"2021-07-12 20:21:35.551019",-42.347
3830.613959,"2021-07-12 20:21:36.096352",-42.348
3831.157373,"2021-07-12 20:21:36.639766",-41.285
3831.700802,"2021-07-12 20:21:37.183195",-38.937
3832.245569,"2021-07-12 20:21:37.727962",-37.125
3832.788328,"2021-07-12 20:21:38.270721",-34.485
3833.330923,"2021-07-12 20:21:38.813316",-31.725
3833.87379,"2021-07-12 20:21:39.356183",-29.345
3834.415378,"2021-07-12 20:21:39.897771",-26.53
3834.946578,"2021-07-12 20:21:40.428971",-25.462
3835.491566,"2021-07-12 20:21:40.973959",-25.399
3836.035825,"2021-07-12 20:21:41.518218",-25.353
3836.579222,"2021-07-12 20:21:42.061615",-25.291
3837.123535,"2021-07-12 20:21:42.605928",-25.249
3837.666613,"2021-07-12 20:21:43.149006",-25.212
3838.211116,"2021-07-12 20:21:43.693509",-25.179
3838.754854,"2021-07-12 20:21:44.237247",-25.154
3839.298809,"2021-07-12 20:21:44.781202",-25.118
3839.84172,"2021-07-12 20:21:45.324113",-25.096
3840.385128,"2021-07-12 20:21:45.867521",-25.072
3840.930206,"2021-07-12 20:21:46.412599",-25.056
3841.469803,"2021-07-12 20:21:46.952196",-25.043
3842.001723,"2021-07-12 20:21:47.484116",-25.026
3842.545071,"2021-07-12 20:21:48.027464",-25.017
3843.086131,"2021-07-12 20:21:48.568524",-25.009
3843.617063,"2021-07-12 20:21:49.099456",-25.001
3844.159596,"2021-07-12 20:21:49.641989",-24.997
3844.699423,"2021-07-12 20:21:50.181816",-24.992
3845.232371,"2021-07-12 20:21:50.714764",-24.989
3845.776098,"2021-07-12 20:21:51.258491",-24.985
3846.315614,"2021-07-12 20:21:51.798007",-24.981
3846.847213,"2021-07-12 20:21:52.329606",-24.974
3847.391508,"2021-07-12 20:21:52.873901",-24.968
3847.933852,"2021-07-12 20:21:53.416245",-24.963
3848.476383,"2021-07-12 20:21:53.958776",-24.961
3849.018411,"2021-07-12 20:21:54.500804",-24.959
3849.545834,"2021-07-12 20:21:55.028227",-24.958
3850.077169,"2021-07-12 20:21:55.559562",-24.958
3850.616561,"2021-07-12 20:21:56.098954",-24.957
3851.149202,"2021-07-12 20:21:56.631595",-24.957
3851.688506,"2021-07-12 20:21:57.170899",-24.956
3852.216833,"2021-07-12 20:21:57.699226",-24.955
3852.749017,"2021-07-12 20:21:58.231410",-24.955
3853.290976,"2021-07-12 20:21:58.773369",-24.956
3853.835172,"2021-07-12 20:21:59.317565",-24.958
3854.379578,"2021-07-12 20:21:59.861971",-24.96
3854.923059,"2021-07-12 20:22:00.405452",-24.964
3855.463296,"2021-07-12 20:22:00.945689",-24.968
3855.991774,"2021-07-12 20:22:01.474167",-24.973
3856.53451,"2021-07-12 20:22:02.016903",-24.98
3857.065526,"2021-07-12 20:22:02.547919",-24.992
3857.611272,"2021-07-12 20:22:03.093665",-25.004
3858.151909,"2021-07-12 20:22:03.634302",-25.012
3858.68071,"2021-07-12 20:22:04.163103",-25.024
3859.210835,"2021-07-12 20:22:04.693228",-25.033
3859.753491,"2021-07-12 20:22:05.235884",-25.039
3860.297976,"2021-07-12 20:22:05.780369",-25.045
3860.841511,"2021-07-12 20:22:06.323904",-25.045
3861.38378,"2021-07-12 20:22:06.866173",-25.052
3861.929744,"2021-07-12 20:22:07.412137",-25.057
3862.473645,"2021-07-12 20:22:07.956038",-25.063
3863.012953,"2021-07-12 20:22:08.495346",-25.068
3863.545176,"2021-07-12 20:22:09.027569",-25.07
3864.084271,"2021-07-12 20:22:09.566664",-25.07
3864.616768,"2021-07-12 20:22:10.099161",-25.071
3865.158796,"2021-07-12 20:22:10.641189",-25.073
3865.703701,"2021-07-12 20:22:11.186094",-25.07
3866.243393,"2021-07-12 20:22:11.725786",-25.071
3866.775927,"2021-07-12 20:22:12.258320",-25.071
3867.318565,"2021-07-12 20:22:12.800958",-25.072
3867.861659,"2021-07-12 20:22:13.344052",-25.073
3868.402662,"2021-07-12 20:22:13.885055",-25.074
3868.935079,"2021-07-12 20:22:14.417472",-25.075
3869.477489,"2021-07-12 20:22:14.959882",-25.076
3870.021165,"2021-07-12 20:22:15.503558",-25.079
3870.563666,"2021-07-12 20:22:16.046059",-25.082
3871.108123,"2021-07-12 20:22:16.590516",-25.085
3871.648819,"2021-07-12 20:22:17.131212",-25.086
3872.178973,"2021-07-12 20:22:17.661366",-25.089
3872.720285,"2021-07-12 20:22:18.202678",-25.09
3873.252796,"2021-07-12 20:22:18.735189",-25.091
3873.793048,"2021-07-12 20:22:19.275441",-25.092
3874.321141,"2021-07-12 20:22:19.803534",-25.093
3874.849385,"2021-07-12 20:22:20.331778",-25.095
3875.375222,"2021-07-12 20:22:20.857615",-27.455
3875.906325,"2021-07-12 20:22:21.388718",-28.796
3876.450551,"2021-07-12 20:22:21.932944",-31.607
3876.993503,"2021-07-12 20:22:22.475896",-34.192
3877.539648,"2021-07-12 20:22:23.022041",-37.001
3878.083223,"2021-07-12 20:22:23.565616",-39.807
3878.627583,"2021-07-12 20:22:24.109976",-41.137
3879.165726,"2021-07-12 20:22:24.648119",-42.364
3879.693323,"2021-07-12 20:22:25.175716",-42.384
3880.222534,"2021-07-12 20:22:25.704927",-42.403
3880.750707,"2021-07-12 20:22:26.233100",-42.42
3881.280661,"2021-07-12 20:22:26.763054",-42.432
3881.825238,"2021-07-12 20:22:27.307631",-42.443
3882.36486,"2021-07-12 20:22:27.847253",-42.453
3882.894293,"2021-07-12 20:22:28.376686",-42.466
3883.438224,"2021-07-12 20:22:28.920617",-42.474
3883.964984,"2021-07-12 20:22:29.447377",-42.478
3884.509546,"2021-07-12 20:22:29.991939",-42.489
3885.055856,"2021-07-12 20:22:30.538249",-42.494
3885.600303,"2021-07-12 20:22:31.082696",-42.501
3886.144623,"2021-07-12 20:22:31.627016",-42.506
3886.686935,"2021-07-12 20:22:32.169328",-42.51
3887.231425,"2021-07-12 20:22:32.713818",-42.511
3887.771402,"2021-07-12 20:22:33.253795",-42.513
3888.299543,"2021-07-12 20:22:33.781936",-42.514
3888.824987,"2021-07-12 20:22:34.307380",-42.516
3889.357395,"2021-07-12 20:22:34.839788",-42.517
3889.896319,"2021-07-12 20:22:35.378712",-42.52
3890.425577,"2021-07-12 20:22:35.907970",-42.522
3890.952585,"2021-07-12 20:22:36.434978",-42.525
3891.484916,"2021-07-12 20:22:36.967309",-42.526
3892.024258,"2021-07-12 20:22:37.506651",-42.527
3892.556506,"2021-07-12 20:22:38.038899",-42.529
3893.095569,"2021-07-12 20:22:38.577962",-42.532
3893.62363,"2021-07-12 20:22:39.106023",-42.534
3894.153519,"2021-07-12 20:22:39.635912",-42.536
3894.699796,"2021-07-12 20:22:40.182189",-42.536
3895.243722,"2021-07-12 20:22:40.726115",-42.536
3895.787097,"2021-07-12 20:22:41.269490",-42.536
3896.328516,"2021-07-12 20:22:41.810909",-42.536
3896.85482,"2021-07-12 20:22:42.337213",-42.543
3897.384851,"2021-07-12 20:22:42.867244",-44.715
3897.927425,"2021-07-12 20:22:43.409818",-45.836
3898.471676,"2021-07-12 20:22:43.954069",-46.992
3899.018081,"2021-07-12 20:22:44.500474",-48.094
3899.559617,"2021-07-12 20:22:45.042010",-49.233
3900.100504,"2021-07-12 20:22:45.582897",-50.34
3900.634962,"2021-07-12 20:22:46.117355",-50.369
3901.172083,"2021-07-12 20:22:46.654476",-50.431
3901.70038,"2021-07-12 20:22:47.182773",-50.501
3902.227867,"2021-07-12 20:22:47.710260",-50.552
3902.759483,"2021-07-12 20:22:48.241876",-50.597
3903.299708,"2021-07-12 20:22:48.782101",-50.643
3903.827696,"2021-07-12 20:22:49.310089",-50.678
3904.35547,"2021-07-12 20:22:49.837863",-50.708
3904.883664,"2021-07-12 20:22:50.366057",-50.733
3905.415524,"2021-07-12 20:22:50.897917",-50.756
3905.954867,"2021-07-12 20:22:51.437260",-50.768
3906.500654,"2021-07-12 20:22:51.983047",-50.786
3907.042128,"2021-07-12 20:22:52.524521",-50.803
3907.572517,"2021-07-12 20:22:53.054910",-50.818
3908.113501,"2021-07-12 20:22:53.595894",-50.832
3908.643668,"2021-07-12 20:22:54.126061",-50.842
3909.17023,"2021-07-12 20:22:54.652623",-50.852
3909.700946,"2021-07-12 20:22:55.183339",-50.863
3910.242588,"2021-07-12 20:22:55.724981",-50.871
3910.773515,"2021-07-12 20:22:56.255908",-50.875
3911.312127,"2021-07-12 20:22:56.794520",-50.881
3911.843357,"2021-07-12 20:22:57.325750",-50.887
3912.387288,"2021-07-12 20:22:57.869681",-50.893
3912.929232,"2021-07-12 20:22:58.411625",-50.898
3913.473525,"2021-07-12 20:22:58.955918",-50.903
3914.001651,"2021-07-12 20:22:59.484044",-50.907
3914.544426,"2021-07-12 20:23:00.026819",-50.907
3915.088099,"2021-07-12 20:23:00.570492",-50.908
3915.615275,"2021-07-12 20:23:01.097668",-50.91
3916.146967,"2021-07-12 20:23:01.629360",-50.911
3916.68997,"2021-07-12 20:23:02.172363",-50.912
3917.230384,"2021-07-12 20:23:02.712777",-50.912
3917.762424,"2021-07-12 20:23:03.244817",-50.913
3918.304168,"2021-07-12 20:23:03.786561",-50.913
3918.847106,"2021-07-12 20:23:04.329499",-50.913
3919.397711,"2021-07-12 20:23:04.880104",-50.939
3919.933513,"2021-07-12 20:23:05.415906",-50.992
3920.481569,"2021-07-12 20:23:05.963962",-51.062
3921.024243,"2021-07-12 20:23:06.506636",-51.14
3921.564697,"2021-07-12 20:23:07.047090",-51.203
3922.097079,"2021-07-12 20:23:07.579472",-51.296
3922.636116,"2021-07-12 20:23:08.118509",-51.373
3923.166779,"2021-07-12 20:23:08.649172",-51.444
3923.707276,"2021-07-12 20:23:09.189669",-51.507
3924.236277,"2021-07-12 20:23:09.718670",-51.562
3924.780743,"2021-07-12 20:23:10.263136",-51.611
3925.306231,"2021-07-12 20:23:10.788624",-51.657
3925.834077,"2021-07-12 20:23:11.316470",-51.688
3926.364174,"2021-07-12 20:23:11.846567",-51.717
3926.894629,"2021-07-12 20:23:12.377022",-51.742
3927.433672,"2021-07-12 20:23:12.916065",-51.769
3927.963051,"2021-07-12 20:23:13.445444",-51.792
3928.490765,"2021-07-12 20:23:13.973158",-51.815
3929.020467,"2021-07-12 20:23:14.502860",-51.837
3929.566124,"2021-07-12 20:23:15.048517",-51.858
3930.107362,"2021-07-12 20:23:15.589755",-51.876
3930.649591,"2021-07-12 20:23:16.131984",-51.889
3931.194405,"2021-07-12 20:23:16.676798",-51.902
3931.720078,"2021-07-12 20:23:17.202471",-51.912
3932.252085,"2021-07-12 20:23:17.734478",-51.92
3932.795843,"2021-07-12 20:23:18.278236",-51.931
3933.340382,"2021-07-12 20:23:18.822775",-51.937
3933.88378,"2021-07-12 20:23:19.366173",-51.944
3934.425703,"2021-07-12 20:23:19.908096",-51.949
3934.968439,"2021-07-12 20:23:20.450832",-51.954
3935.512885,"2021-07-12 20:23:20.995278",-51.961
3936.057026,"2021-07-12 20:23:21.539419",-51.965
3936.603351,"2021-07-12 20:23:22.085744",-51.969
3937.147225,"2021-07-12 20:23:22.629618",-51.974
3937.687218,"2021-07-12 20:23:23.169611",-51.976
3938.232189,"2021-07-12 20:23:23.714582",-51.98
3938.777646,"2021-07-12 20:23:24.260039",-51.983
3939.322301,"2021-07-12 20:23:24.804694",-51.986
3939.863609,"2021-07-12 20:23:25.346002",-51.988
3940.406756,"2021-07-12 20:23:25.889149",-51.99
3940.953825,"2021-07-12 20:23:26.436218",-51.993
3941.494136,"2021-07-12 20:23:26.976529",-51.999
3942.03917,"2021-07-12 20:23:27.521563",-52.008
3942.580363,"2021-07-12 20:23:28.062756",-52.016
3943.107715,"2021-07-12 20:23:28.590108",-52.028
3943.638335,"2021-07-12 20:23:29.120728",-52.04
3944.179643,"2021-07-12 20:23:29.662036",-52.05
3944.707268,"2021-07-12 20:23:30.189661",-52.062
3945.239148,"2021-07-12 20:23:30.721541",-52.073
3945.778661,"2021-07-12 20:23:31.261054",-52.084
3946.307165,"2021-07-12 20:23:31.789558",-52.094
3946.83801,"2021-07-12 20:23:32.320403",-52.101
3947.381823,"2021-07-12 20:23:32.864216",-52.108
3947.921673,"2021-07-12 20:23:33.404066",-52.11
3948.454642,"2021-07-12 20:23:33.937035",-52.112
3948.995292,"2021-07-12 20:23:34.477685",-52.114
3949.524938,"2021-07-12 20:23:35.007331",-52.115
3950.066786,"2021-07-12 20:23:35.549179",-52.117
3950.609221,"2021-07-12 20:23:36.091614",-52.122
3951.141189,"2021-07-12 20:23:36.623582",-52.126
3951.681385,"2021-07-12 20:23:37.163778",-52.129
3952.213256,"2021-07-12 20:23:37.695649",-52.13
3952.753606,"2021-07-12 20:23:38.235999",-52.132
3953.28474,"2021-07-12 20:23:38.767133",-52.133
3953.828328,"2021-07-12 20:23:39.310721",-52.133
3954.369925,"2021-07-12 20:23:39.852318",-52.133
3954.914367,"2021-07-12 20:23:40.396760",-52.132
3955.442547,"2021-07-12 20:23:40.924940",-52.131
3955.984386,"2021-07-12 20:23:41.466779",-52.13
3956.510411,"2021-07-12 20:23:41.992804",-52.13
3957.041819,"2021-07-12 20:23:42.524212",-52.13
3957.570361,"2021-07-12 20:23:43.052754",-52.13
3958.114208,"2021-07-12 20:23:43.596601",-52.13
3958.654311,"2021-07-12 20:23:44.136704",-52.128
3959.184066,"2021-07-12 20:23:44.666459",-52.13
3959.71424,"2021-07-12 20:23:45.196633",-52.129
3960.25526,"2021-07-12 20:23:45.737653",-52.13
3960.784342,"2021-07-12 20:23:46.266735",-52.128
3961.327756,"2021-07-12 20:23:46.810149",-52.133
3961.871203,"2021-07-12 20:23:47.353596",-52.136
3962.415859,"2021-07-12 20:23:47.898252",-52.134
3962.960368,"2021-07-12 20:23:48.442761",-52.135
3963.50372,"2021-07-12 20:23:48.986113",-52.135
3964.045184,"2021-07-12 20:23:49.527577",-52.138
3964.575313,"2021-07-12 20:23:50.057706",-52.141
3965.115081,"2021-07-12 20:23:50.597474",-52.148
3965.646102,"2021-07-12 20:23:51.128495",-52.153
3966.190731,"2021-07-12 20:23:51.673124",-52.16
3966.730974,"2021-07-12 20:23:52.213367",-52.167
3967.260461,"2021-07-12 20:23:52.742854",-52.173
3967.804033,"2021-07-12 20:23:53.286426",-52.178
3968.348132,"2021-07-12 20:23:53.830525",-52.185
3968.889312,"2021-07-12 20:23:54.371705",-52.192
3969.436741,"2021-07-12 20:23:54.919134",-52.196
3969.97915,"2021-07-12 20:23:55.461543",-52.203
3970.52139,"2021-07-12 20:23:56.003783",-52.208
3971.048076,"2021-07-12 20:23:56.530469",-52.211
3971.577127,"2021-07-12 20:23:57.059520",-52.215
3972.118622,"2021-07-12 20:23:57.601015",-52.217
3972.646173,"2021-07-12 20:23:58.128566",-52.22
3973.177754,"2021-07-12 20:23:58.660147",-52.223
3973.717162,"2021-07-12 20:23:59.199555",-52.225
3974.247837,"2021-07-12 20:23:59.730230",-52.226
3974.788751,"2021-07-12 20:24:00.271144",-52.227
3975.320321,"2021-07-12 20:24:00.802714",-52.229
3975.863697,"2021-07-12 20:24:01.346090",-52.231
3976.403035,"2021-07-12 20:24:01.885428",-52.233
3976.930776,"2021-07-12 20:24:02.413169",-52.234
3977.459051,"2021-07-12 20:24:02.941444",-52.234
3977.991447,"2021-07-12 20:24:03.473840",-52.233
3978.533657,"2021-07-12 20:24:04.016050",-52.233
3979.058894,"2021-07-12 20:24:04.541287",-52.234
3979.585836,"2021-07-12 20:24:05.068229",-52.235
3980.114683,"2021-07-12 20:24:05.597076",-52.234
3980.643204,"2021-07-12 20:24:06.125597",-52.238
3981.169363,"2021-07-12 20:24:06.651756",-52.238
3981.700762,"2021-07-12 20:24:07.183155",-52.238
3982.24092,"2021-07-12 20:24:07.723313",-52.237
3982.770101,"2021-07-12 20:24:08.252494",-52.232
3983.299419,"2021-07-12 20:24:08.781812",-52.235
3983.840359,"2021-07-12 20:24:09.322752",-52.235
3984.369501,"2021-07-12 20:24:09.851894",-52.237
3984.898638,"2021-07-12 20:24:10.381031",-52.236
3985.439923,"2021-07-12 20:24:10.922316",-52.236
3985.972732,"2021-07-12 20:24:11.455125",-52.233
3986.51128,"2021-07-12 20:24:11.993673",-52.238
3987.04143,"2021-07-12 20:24:12.523823",-52.24
3987.572137,"2021-07-12 20:24:13.054530",-52.245
3988.115829,"2021-07-12 20:24:13.598222",-52.25
3988.657725,"2021-07-12 20:24:14.140118",-52.256
3989.198983,"2021-07-12 20:24:14.681376",-52.265
3989.731352,"2021-07-12 20:24:15.213745",-52.272
3990.271011,"2021-07-12 20:24:15.753404",-52.276
3990.81689,"2021-07-12 20:24:16.299283",-52.283
3991.357439,"2021-07-12 20:24:16.839832",-52.289
3991.884988,"2021-07-12 20:24:17.367381",-52.293
3992.414418,"2021-07-12 20:24:17.896811",-52.296
3992.943792,"2021-07-12 20:24:18.426185",-52.299
3993.485613,"2021-07-12 20:24:18.968006",-52.305
3994.016542,"2021-07-12 20:24:19.498935",-52.306
3994.557745,"2021-07-12 20:24:20.040138",-52.307
3995.085758,"2021-07-12 20:24:20.568151",-52.307
3995.614135,"2021-07-12 20:24:21.096528",-52.307
3996.13924,"2021-07-12 20:24:21.621633",-52.307
3996.670123,"2021-07-12 20:24:22.152516",-52.306
3997.21066,"2021-07-12 20:24:22.693053",-52.306
3997.740383,"2021-07-12 20:24:23.222776",-52.306
3998.282565,"2021-07-12 20:24:23.764958",-52.304
3998.809542,"2021-07-12 20:24:24.291935",-52.306
3999.340088,"2021-07-12 20:24:24.822481",-52.306
3999.883401,"2021-07-12 20:24:25.365794",-52.305
4000.408312,"2021-07-12 20:24:25.890705",-52.307
4000.940532,"2021-07-12 20:24:26.422925",-52.305
4001.484967,"2021-07-12 20:24:26.967360",-52.306
4002.026143,"2021-07-12 20:24:27.508536",-52.306
4002.554324,"2021-07-12 20:24:28.036717",-52.306
4003.082872,"2021-07-12 20:24:28.565265",-52.306
4003.623464,"2021-07-12 20:24:29.105857",-52.306
4004.154217,"2021-07-12 20:24:29.636610",-52.306
4004.699799,"2021-07-12 20:24:30.182192",-52.305
4005.240209,"2021-07-12 20:24:30.722602",-52.305
4005.771559,"2021-07-12 20:24:31.253952",-52.304
4006.315305,"2021-07-12 20:24:31.797698",-52.306
4006.854823,"2021-07-12 20:24:32.337216",-52.305
4007.383249,"2021-07-12 20:24:32.865642",-52.307
4007.914712,"2021-07-12 20:24:33.397105",-52.313
4008.455594,"2021-07-12 20:24:33.937987",-52.317
4008.986462,"2021-07-12 20:24:34.468855",-52.322
4009.52478,"2021-07-12 20:24:35.007173",-52.327
4010.055731,"2021-07-12 20:24:35.538124",-52.334
4010.601285,"2021-07-12 20:24:36.083678",-52.339
4011.141891,"2021-07-12 20:24:36.624284",-52.345
4011.688913,"2021-07-12 20:24:37.171306",-52.35
4012.23292,"2021-07-12 20:24:37.715313",-52.355
4012.772231,"2021-07-12 20:24:38.254624",-52.362
4013.299532,"2021-07-12 20:24:38.781925",-52.367
4013.842578,"2021-07-12 20:24:39.324971",-52.368
4014.374145,"2021-07-12 20:24:39.856538",-52.371
4014.91852,"2021-07-12 20:24:40.400913",-52.372
4015.459016,"2021-07-12 20:24:40.941409",-52.374
4016.006658,"2021-07-12 20:24:41.489051",-52.375
4016.55074,"2021-07-12 20:24:42.033133",-52.378
4017.089728,"2021-07-12 20:24:42.572121",-52.381
4017.620053,"2021-07-12 20:24:43.102446",-52.384
4018.165961,"2021-07-12 20:24:43.648354",-52.386
4018.704711,"2021-07-12 20:24:44.187104",-52.391
4019.237789,"2021-07-12 20:24:44.720182",-52.393
4019.776432,"2021-07-12 20:24:45.258825",-52.393
4020.306622,"2021-07-12 20:24:45.789015",-52.393
4020.847273,"2021-07-12 20:24:46.329666",-52.395
4021.379629,"2021-07-12 20:24:46.862022",-52.396
4021.921001,"2021-07-12 20:24:47.403394",-52.397
4022.467191,"2021-07-12 20:24:47.949584",-52.397
4023.009053,"2021-07-12 20:24:48.491446",-52.396
4023.554722,"2021-07-12 20:24:49.037115",-52.396
4024.093356,"2021-07-12 20:24:49.575749",-52.396
4024.625105,"2021-07-12 20:24:50.107498",-52.395
4025.167619,"2021-07-12 20:24:50.650012",-52.394
4025.710496,"2021-07-12 20:24:51.192889",-52.396
4026.25661,"2021-07-12 20:24:51.739003",-52.396
4026.800626,"2021-07-12 20:24:52.283019",-52.398
4027.343016,"2021-07-12 20:24:52.825409",-52.396
4027.882945,"2021-07-12 20:24:53.365338",-52.394
4028.41135,"2021-07-12 20:24:53.893743",-52.393
4028.955254,"2021-07-12 20:24:54.437647",-52.395
4029.497327,"2021-07-12 20:24:54.979720",-52.396
4030.030146,"2021-07-12 20:24:55.512539",-52.396
4030.569906,"2021-07-12 20:24:56.052299",-52.397
4031.115558,"2021-07-12 20:24:56.597951",-52.399
4031.65811,"2021-07-12 20:24:57.140503",-52.402
4032.18882,"2021-07-12 20:24:57.671213",-52.405
4032.728252,"2021-07-12 20:24:58.210645",-52.407
4033.259575,"2021-07-12 20:24:58.741968",-52.408
4033.799153,"2021-07-12 20:24:59.281546",-52.41
4034.331921,"2021-07-12 20:24:59.814314",-52.41
4034.871254,"2021-07-12 20:25:00.353647",-52.409
4035.402748,"2021-07-12 20:25:00.885141",-52.409
4035.945866,"2021-07-12 20:25:01.428259",-52.41
4036.487343,"2021-07-12 20:25:01.969736",-52.411
4037.017207,"2021-07-12 20:25:02.499600",-52.41
4037.562373,"2021-07-12 20:25:03.044766",-52.41
4038.104701,"2021-07-12 20:25:03.587094",-52.411
4038.645337,"2021-07-12 20:25:04.127730",-52.412
4039.173325,"2021-07-12 20:25:04.655718",-52.412
4039.70555,"2021-07-12 20:25:05.187943",-52.412
4040.244055,"2021-07-12 20:25:05.726448",-52.412
4040.772682,"2021-07-12 20:25:06.255075",-52.412
4041.304266,"2021-07-12 20:25:06.786659",-52.413
4041.846148,"2021-07-12 20:25:07.328541",-52.415
4042.374745,"2021-07-12 20:25:07.857138",-52.417
4042.914987,"2021-07-12 20:25:08.397380",-52.421
4043.446308,"2021-07-12 20:25:08.928701",-52.424
4043.991486,"2021-07-12 20:25:09.473879",-52.426
4044.531355,"2021-07-12 20:25:10.013748",-52.431
4045.061985,"2021-07-12 20:25:10.544378",-52.432
4045.607322,"2021-07-12 20:25:11.089715",-52.432
4046.146855,"2021-07-12 20:25:11.629248",-52.434
4046.676145,"2021-07-12 20:25:12.158538",-52.435
4047.203532,"2021-07-12 20:25:12.685925",-52.435
4047.746434,"2021-07-12 20:25:13.228827",-52.435
4048.275193,"2021-07-12 20:25:13.757586",-52.436
